Year,ID,State,Count_Breweries
1864,51,Virginia,3
1864,53,Washington,3
1864,54,West Virginia,6
1864,55,Wisconsin,136
1865,06,California,20
1865,08,Colorado,6
1865,09,Connecticut,10
1865,10,Delaware,2
1865,12,Florida,3
1865,17,Illinois,14
1865,18,Indiana,77
1865,19,Iowa,25
1865,20,Kansas,106
1865,21,Kentucky,6
1865,22,Louisiana,5
1865,23,Maine,1
1865,25,Massachusetts,50
1865,26,Michigan,8
1865,27,Minnesota,22
1865,28,Mississippi,28
1865,29,Missouri,51
1865,30,Montana,3
1865,31,Nebraska,7
1865,32,Nevada,1
1865,33,New Hampshire,3
1865,34,New Jersey,19
1865,36,New York,143
1865,39,Ohio,79
1865,41,Oregon,3
1865,42,Pennsylvania,127
1865,46,South Dakota,1
1865,47,Tennessee,3
1865,48,Texas,2
1865,49,Utah,1
1865,51,Virginia,3
1865,53,Washington,3
1865,54,West Virginia,6
1865,55,Wisconsin,137
1866,04,Arizona,1
1866,06,California,21
1866,08,Colorado,6
1866,09,Connecticut,9
1866,10,Delaware,2
1866,12,Florida,3
1866,17,Illinois,10
1866,18,Indiana,79
1866,19,Iowa,29
1866,20,Kansas,74
1866,21,Kentucky,6
1866,22,Louisiana,7
1866,23,Maine,1
1866,25,Massachusetts,53
1866,26,Michigan,9
1866,27,Minnesota,26
1866,28,Mississippi,29
1866,29,Missouri,54
1866,30,Montana,3
1866,31,Nebraska,7
1866,32,Nevada,1
1866,33,New Hampshire,3
1866,34,New Jersey,21
1866,36,New York,146
1866,39,Ohio,81
1866,41,Oregon,3
1866,42,Pennsylvania,129
1866,46,South Dakota,1
1866,47,Tennessee,9
1866,48,Texas,2
1866,49,Utah,1
1866,51,Virginia,2
1866,53,Washington,3
1866,54,West Virginia,6
1866,55,Wisconsin,144
1867,04,Arizona,2
1867,06,California,22
1867,08,Colorado,7
1867,09,Connecticut,10
1867,10,Delaware,2
1867,12,Florida,3
1867,17,Illinois,4
1867,18,Indiana,83
1867,19,Iowa,26
1867,20,Kansas,76
1867,21,Kentucky,6
1867,22,Louisiana,7
1867,23,Maine,1
1867,25,Massachusetts,63
1867,26,Michigan,11
1867,27,Minnesota,28
1867,28,Mississippi,28
1867,29,Missouri,54
1867,30,Montana,3
1867,31,Nebraska,7
1867,32,Nevada,1
1867,33,New Hampshire,3
1867,34,New Jersey,21
1867,36,New York,146
1867,39,Ohio,82
1867,41,Oregon,3
1867,42,Pennsylvania,128
1867,44,Rhode Island,1
1867,46,South Dakota,1
1867,47,Tennessee,6
1867,48,Texas,2
1867,49,Utah,1
1867,51,Virginia,2
1867,53,Washington,3
1867,54,West Virginia,6
1867,55,Wisconsin,147
1868,04,Arizona,4
1868,06,California,24
1868,08,Colorado,10
1868,09,Connecticut,10
1868,10,Delaware,2
1868,12,Florida,3
1868,15,Hawaii,1
1868,17,Illinois,4
1868,18,Indiana,80
1868,19,Iowa,28
1868,20,Kansas,78
1868,21,Kentucky,7
1868,22,Louisiana,7
1868,23,Maine,1
1868,25,Massachusetts,63
1868,26,Michigan,11
1868,27,Minnesota,32
1868,28,Mississippi,28
1868,29,Missouri,54
1868,30,Montana,3
1868,31,Nebraska,8
1868,32,Nevada,2
1868,33,New Hampshire,3
1868,34,New Jersey,22
1868,36,New York,153
1868,39,Ohio,82
1868,41,Oregon,4
1868,42,Pennsylvania,129
1868,44,Rhode Island,2
1868,46,South Dakota,1
1868,47,Tennessee,8
1868,48,Texas,2
1868,49,Utah,1
1868,51,Virginia,2
1868,53,Washington,3
1868,54,West Virginia,6
1868,55,Wisconsin,156
1869,04,Arizona,4
1869,06,California,24
1869,08,Colorado,16
1869,09,Connecticut,11
1869,10,Delaware,2
1869,12,Florida,3
1869,15,Hawaii,1
1869,17,Illinois,4
1869,18,Indiana,73
1869,19,Iowa,28
1869,20,Kansas,82
1869,21,Kentucky,7
1869,22,Louisiana,7
1869,23,Maine,2
1869,25,Massachusetts,62
1869,26,Michigan,12
1869,27,Minnesota,30
1869,28,Mississippi,30
1869,29,Missouri,47
1869,30,Montana,4
1869,31,Nebraska,8
1869,32,Nevada,5
1869,33,New Hampshire,3
1869,34,New Jersey,23
1869,36,New York,158
1869,39,Ohio,82
1869,41,Oregon,4
1869,42,Pennsylvania,134
1869,44,Rhode Island,2
1869,46,South Dakota,1
1869,47,Tennessee,8
1869,48,Texas,2
1869,49,Utah,1
1869,51,Virginia,2
1869,53,Washington,3
1869,54,West Virginia,6
1869,55,Wisconsin,157
1870,04,Arizona,7
1870,06,California,28
1870,08,Colorado,21
1870,09,Connecticut,13
1870,10,Delaware,3
1870,12,Florida,4
1870,15,Hawaii,1
1870,17,Illinois,4
1870,18,Indiana,70
1870,19,Iowa,28
1870,20,Kansas,81
1870,21,Kentucky,7
1870,22,Louisiana,8
1870,23,Maine,2
1870,25,Massachusetts,62
1870,26,Michigan,15
1870,27,Minnesota,35
1870,28,Mississippi,32
1870,29,Missouri,44
1870,30,Montana,4
1870,31,Nebraska,10
1870,32,Nevada,4
1870,33,New Hampshire,4
1870,34,New Jersey,23
1870,36,New York,177
1870,39,Ohio,87
1870,41,Oregon,4
1870,42,Pennsylvania,136
1870,44,Rhode Island,2
1870,46,South Dakota,1
1870,47,Tennessee,9
1870,48,Texas,2
1870,49,Utah,1
1870,51,Virginia,2
1870,53,Washington,3
1870,54,West Virginia,6
1870,55,Wisconsin,198
1871,04,Arizona,5
1871,06,California,29
1871,08,Colorado,22
1871,09,Connecticut,13
1871,10,Delaware,2
1871,12,Florida,4
1871,15,Hawaii,1
1871,17,Illinois,4
1871,18,Indiana,69
1871,19,Iowa,29
1871,20,Kansas,81
1871,21,Kentucky,7
1871,22,Louisiana,7
1871,23,Maine,2
1871,25,Massachusetts,64
1871,26,Michigan,15
1871,27,Minnesota,36
1871,28,Mississippi,31
1871,29,Missouri,43
1871,30,Montana,4
1871,31,Nebraska,11
1871,32,Nevada,4
1871,33,New Hampshire,4
1871,34,New Jersey,23
1871,36,New York,168
1871,39,Ohio,88
1871,41,Oregon,4
1871,42,Pennsylvania,134
1871,44,Rhode Island,2
1871,46,South Dakota,1
1871,47,Tennessee,9
1871,48,Texas,1
1871,49,Utah,2
1871,51,Virginia,2
1871,53,Washington,3
1871,54,West Virginia,6
1871,55,Wisconsin,184
1872,04,Arizona,4
1872,06,California,31
1872,08,Colorado,21
1872,09,Connecticut,13
1872,10,Delaware,2
1872,12,Florida,4
1872,15,Hawaii,1
1872,17,Illinois,4
1872,18,Indiana,63
1872,19,Iowa,30
1872,20,Kansas,78
1872,21,Kentucky,7
1872,22,Louisiana,8
1872,23,Maine,2
1872,25,Massachusetts,63
1872,26,Michigan,15
1872,27,Minnesota,38
1872,28,Mississippi,34
1872,29,Missouri,42
1872,30,Montana,4
1872,31,Nebraska,12
1872,32,Nevada,4
1872,33,New Hampshire,4
1872,34,New Jersey,23
1872,36,New York,169
1872,39,Ohio,88
1872,41,Oregon,4
1872,42,Pennsylvania,143
1872,44,Rhode Island,2
1872,46,South Dakota,1
1872,47,Tennessee,7
1872,48,Texas,2
1872,49,Utah,2
1872,51,Virginia,2
1872,53,Washington,3
1872,54,West Virginia,6
1872,55,Wisconsin,193
1872,56,Wyoming,1
1873,04,Arizona,4
1873,06,California,33
1873,08,Colorado,24
1873,09,Connecticut,12
1873,10,Delaware,2
1873,12,Florida,4
1873,15,Hawaii,1
1873,17,Illinois,4
1873,18,Indiana,64
1873,19,Iowa,30
1873,20,Kansas,76
1873,21,Kentucky,7
1873,22,Louisiana,8
1873,23,Maine,2
1873,25,Massachusetts,67
1873,26,Michigan,15
1873,27,Minnesota,41
1873,28,Mississippi,34
1873,29,Missouri,38
1873,30,Montana,4
1873,31,Nebraska,13
1873,32,Nevada,4
1873,33,New Hampshire,4
1873,34,New Jersey,23
1873,36,New York,168
1873,39,Ohio,89
1873,41,Oregon,4
1873,42,Pennsylvania,159
1873,44,Rhode Island,3
1873,46,South Dakota,1
1873,47,Tennessee,7
1873,48,Texas,2
1873,49,Utah,2
1873,51,Virginia,2
1873,53,Washington,3
1873,54,West Virginia,6
1873,55,Wisconsin,199
1873,56,Wyoming,1
1874,01,Alabama,4
1874,02,Alaska,1
1874,04,Arizona,7
1874,06,California,170
1874,08,Colorado,40
1874,09,Connecticut,25
1874,10,Delaware,2
1874,12,Florida,15
1874,15,Hawaii,2
1874,17,Illinois,11
1874,18,Indiana,152
1874,19,Iowa,87
1874,20,Kansas,134
1874,21,Kentucky,31
1874,22,Louisiana,30
1874,23,Maine,10
1874,24,Maryland,3
1874,25,Massachusetts,72
1874,26,Michigan,30
1874,27,Minnesota,135
1874,28,Mississippi,99
1874,29,Missouri,72
1874,30,Montana,17
1874,31,Nebraska,17
1874,32,Nevada,19
1874,33,New Hampshire,4
1874,34,New Jersey,52
1874,35,New Mexico,7
1874,36,New York,346
1874,38,North Dakota,2
1874,39,Ohio,200
1874,41,Oregon,27
1874,42,Pennsylvania,340
1874,44,Rhode Island,4
1874,45,South Carolina,3
1874,46,South Dakota,1
1874,47,Tennessee,10
1874,48,Texas,35
1874,49,Utah,19
1874,51,Virginia,3
1874,53,Washington,13
1874,54,West Virginia,15
1874,55,Wisconsin,242
1874,56,Wyoming,4
1875,01,Alabama,4
1875,02,Alaska,1
1875,04,Arizona,7
1875,06,California,205
1875,08,Colorado,44
1875,09,Connecticut,29
1875,10,Delaware,2
1875,12,Florida,16
1875,15,Hawaii,2
1875,17,Illinois,11
1875,18,Indiana,165
1875,19,Iowa,102
1875,20,Kansas,141
1875,21,Kentucky,35
1875,22,Louisiana,31
1875,23,Maine,10
1875,24,Maryland,4
1875,25,Massachusetts,82
1875,26,Michigan,30
1875,27,Minnesota,150
1875,28,Mississippi,111
1875,29,Missouri,86
1875,30,Montana,22
1875,31,Nebraska,17
1875,32,Nevada,29
1875,33,New Hampshire,6
1875,34,New Jersey,66
1875,35,New Mexico,7
1875,36,New York,384
1875,38,North Dakota,4
1875,39,Ohio,217
1875,41,Oregon,28
1875,42,Pennsylvania,364
1875,44,Rhode Island,6
1875,45,South Carolina,2
1875,46,South Dakota,3
1875,47,Tennessee,8
1875,48,Texas,44
1875,49,Utah,23
1875,50,Vermont,1
1875,51,Virginia,5
1875,53,Washington,13
1875,54,West Virginia,17
1875,55,Wisconsin,258
1875,56,Wyoming,6
1876,01,Alabama,1
1876,02,Alaska,1
1876,04,Arizona,6
1876,06,California,171
1876,08,Colorado,28
1876,09,Connecticut,20
1876,10,Delaware,2
1876,12,Florida,10
1876,15,Hawaii,1
1876,17,Illinois,8
1876,18,Indiana,118
1876,19,Iowa,68
1876,20,Kansas,115
1876,21,Kentucky,23
1876,22,Louisiana,30
1876,23,Maine,10
1876,25,Massachusetts,73
1876,26,Michigan,27
1876,27,Minnesota,116
1876,28,Mississippi,95
1876,29,Missouri,69
1876,30,Montana,19
1876,31,Nebraska,15
1876,32,Nevada,23
1876,33,New Hampshire,5
1876,34,New Jersey,55
1876,35,New Mexico,2
1876,36,New York,333
1876,38,North Dakota,3
1876,39,Ohio,174
1876,41,Oregon,23
1876,42,Pennsylvania,293
1876,44,Rhode Island,5
1876,45,South Carolina,1
1876,46,South Dakota,3
1876,47,Tennessee,2
1876,48,Texas,25
1876,49,Utah,12
1876,50,Vermont,1
1876,51,Virginia,1
1876,53,Washington,11
1876,54,West Virginia,11
1876,55,Wisconsin,236
1876,56,Wyoming,7
1877,01,Alabama,1
1877,02,Alaska,1
1877,04,Arizona,5
1877,06,California,172
1877,08,Colorado,27
1877,09,Connecticut,20
1877,10,Delaware,2
1877,12,Florida,10
1877,15,Hawaii,1
1877,17,Illinois,8
1877,18,Indiana,114
1877,19,Iowa,69
1877,20,Kansas,114
1877,21,Kentucky,23
1877,22,Louisiana,30
1877,23,Maine,10
1877,25,Massachusetts,72
1877,26,Michigan,29
1877,27,Minnesota,115
1877,28,Mississippi,95
1877,29,Missouri,67
1877,30,Montana,19
1877,31,Nebraska,14
1877,32,Nevada,23
1877,33,New Hampshire,5
1877,34,New Jersey,57
1877,35,New Mexico,2
1877,36,New York,334
1877,38,North Dakota,3
1877,39,Ohio,175
1877,41,Oregon,24
1877,42,Pennsylvania,288
1877,44,Rhode Island,5
1877,45,South Carolina,1
1877,46,South Dakota,4
1877,47,Tennessee,3
1877,48,Texas,25
1877,49,Utah,12
1877,50,Vermont,1
1877,51,Virginia,1
1877,53,Washington,11
1877,54,West Virginia,11
1877,55,Wisconsin,232
1877,56,Wyoming,7
1878,01,Alabama,1
1878,02,Alaska,1
1878,04,Arizona,11
1878,05,Arkansas,1
1878,06,California,206
1878,08,Colorado,32
1878,09,Connecticut,22
1878,10,Delaware,3
1878,12,Florida,10
1878,15,Hawaii,1
1878,17,Illinois,11
1878,18,Indiana,120
1878,19,Iowa,77
1878,20,Kansas,140
1878,21,Kentucky,33
1878,22,Louisiana,34
1878,23,Maine,11
1878,25,Massachusetts,71
1878,26,Michigan,39
1878,27,Minnesota,137
1878,28,Mississippi,109
1878,29,Missouri,72
1878,30,Montana,20
1878,31,Nebraska,24
1878,32,Nevada,31
1878,33,New Hampshire,4
1878,34,New Jersey,65
1878,35,New Mexico,2
1878,36,New York,362
1878,38,North Dakota,4
1878,39,Ohio,190
1878,41,Oregon,34
1878,42,Pennsylvania,322
1878,44,Rhode Island,7
1878,45,South Carolina,2
1878,46,South Dakota,11
1878,47,Tennessee,4
1878,48,Texas,35
1878,49,Utah,17
1878,50,Vermont,1
1878,51,Virginia,3
1878,53,Washington,16
1878,54,West Virginia,11
1878,55,Wisconsin,255
1878,56,Wyoming,7
1879,01,Alabama,1
1879,02,Alaska,1
1879,04,Arizona,13
1879,05,Arkansas,1
1879,06,California,206
1879,08,Colorado,38
1879,09,Connecticut,22
1879,10,Delaware,3
1879,12,Florida,10
1879,15,Hawaii,1
1879,17,Illinois,12
1879,18,Indiana,120
1879,19,Iowa,74
1879,20,Kansas,134
1879,21,Kentucky,33
1879,22,Louisiana,35
1879,23,Maine,11
1879,25,Massachusetts,67
1879,26,Michigan,39
1879,27,Minnesota,133
1879,28,Mississippi,111
1879,29,Missouri,69
1879,30,Montana,22
1879,31,Nebraska,24
1879,32,Nevada,32
1879,33,New Hampshire,5
1879,34,New Jersey,63
1879,35,New Mexico,2
1879,36,New York,358
1879,37,North Carolina,1
1879,38,North Dakota,5
1879,39,Ohio,187
1879,41,Oregon,37
1879,42,Pennsylvania,330
1879,44,Rhode Island,7
1879,45,South Carolina,2
1879,46,South Dakota,10
1879,47,Tennessee,4
1879,48,Texas,32
1879,49,Utah,17
1879,50,Vermont,1
1879,51,Virginia,3
1879,53,Washington,21
1879,54,West Virginia,10
1879,55,Wisconsin,244
1879,56,Wyoming,8
1880,01,Alabama,1
1880,02,Alaska,1
1880,04,Arizona,16
1880,06,California,203
1880,08,Colorado,41
1880,09,Connecticut,22
1880,10,Delaware,4
1880,12,Florida,10
1880,15,Hawaii,1
1880,17,Illinois,13
1880,18,Indiana,119
1880,19,Iowa,68
1880,20,Kansas,132
1880,21,Kentucky,29
1880,22,Louisiana,33
1880,23,Maine,10
1880,25,Massachusetts,66
1880,26,Michigan,36
1880,27,Minnesota,124
1880,28,Mississippi,114
1880,29,Missouri,66
1880,30,Montana,20
1880,31,Nebraska,25
1880,32,Nevada,32
1880,33,New Hampshire,5
1880,34,New Jersey,56
1880,35,New Mexico,3
1880,36,New York,344
1880,37,North Carolina,1
1880,38,North Dakota,5
1880,39,Ohio,181
1880,41,Oregon,37
1880,42,Pennsylvania,324
1880,44,Rhode Island,5
1880,45,South Carolina,3
1880,46,South Dakota,8
1880,47,Tennessee,3
1880,48,Texas,24
1880,49,Utah,15
1880,51,Virginia,3
1880,53,Washington,23
1880,54,West Virginia,10
1880,55,Wisconsin,246
1880,56,Wyoming,7
1881,01,Alabama,1
1881,02,Alaska,1
1881,04,Arizona,15
1881,06,California,194
1881,08,Colorado,36
1881,09,Connecticut,20
1881,10,Delaware,4
1881,12,Florida,9
1881,15,Hawaii,1
1881,17,Illinois,12
1881,18,Indiana,118
1881,19,Iowa,64
1881,20,Kansas,124
1881,21,Kentucky,24
1881,22,Louisiana,32
1881,23,Maine,10
1881,25,Massachusetts,64
1881,26,Michigan,32
1881,27,Minnesota,121
1881,28,Mississippi,103
1881,29,Missouri,62
1881,30,Montana,19
1881,31,Nebraska,22
1881,32,Nevada,30
1881,33,New Hampshire,5
1881,34,New Jersey,52
1881,35,New Mexico,3
1881,36,New York,324
1881,37,North Carolina,1
1881,38,North Dakota,5
1881,39,Ohio,172
1881,41,Oregon,34
1881,42,Pennsylvania,303
1881,44,Rhode Island,4
1881,45,South Carolina,3
1881,46,South Dakota,7
1881,47,Tennessee,3
1881,48,Texas,22
1881,49,Utah,15
1881,51,Virginia,3
1881,53,Washington,22
1881,54,West Virginia,9
1881,55,Wisconsin,230
1881,56,Wyoming,7
1882,01,Alabama,1
1882,02,Alaska,1
1882,04,Arizona,32
1882,06,California,222
1882,08,Colorado,37
1882,09,Connecticut,25
1882,10,Delaware,5
1882,12,Florida,10
1882,15,Hawaii,1
1882,17,Illinois,20
1882,18,Indiana,125
1882,19,Iowa,67
1882,20,Kansas,127
1882,21,Kentucky,26
1882,22,Louisiana,33
1882,23,Maine,10
1882,25,Massachusetts,63
1882,26,Michigan,34
1882,27,Minnesota,131
1882,28,Mississippi,117
1882,29,Missouri,65
1882,30,Montana,21
1882,31,Nebraska,28
1882,32,Nevada,35
1882,33,New Hampshire,5
1882,34,New Jersey,53
1882,35,New Mexico,5
1882,36,New York,339
1882,37,North Carolina,1
1882,38,North Dakota,10
1882,39,Ohio,177
1882,41,Oregon,39
1882,42,Pennsylvania,334
1882,44,Rhode Island,4
1882,45,South Carolina,3
1882,46,South Dakota,14
1882,47,Tennessee,3
1882,48,Texas,24
1882,49,Utah,16
1882,51,Virginia,2
1882,53,Washington,29
1882,54,West Virginia,9
1882,55,Wisconsin,230
1882,56,Wyoming,9
1883,01,Alabama,1
1883,02,Alaska,1
1883,04,Arizona,19
1883,06,California,202
1883,08,Colorado,31
1883,09,Connecticut,23
1883,10,Delaware,5
1883,12,Florida,8
1883,15,Hawaii,1
1883,17,Illinois,18
1883,18,Indiana,121
1883,19,Iowa,62
1883,20,Kansas,112
1883,21,Kentucky,24
1883,22,Louisiana,33
1883,23,Maine,10
1883,25,Massachusetts,56
1883,26,Michigan,30
1883,27,Minnesota,119
1883,28,Mississippi,113
1883,29,Missouri,63
1883,30,Montana,21
1883,31,Nebraska,28
1883,32,Nevada,31
1883,33,New Hampshire,5
1883,34,New Jersey,48
1883,35,New Mexico,6
1883,36,New York,312
1883,38,North Dakota,10
1883,39,Ohio,161
1883,41,Oregon,39
1883,42,Pennsylvania,311
1883,44,Rhode Island,3
1883,45,South Carolina,3
1883,46,South Dakota,12
1883,47,Tennessee,3
1883,48,Texas,22
1883,49,Utah,16
1883,51,Virginia,2
1883,53,Washington,25
1883,54,West Virginia,8
1883,55,Wisconsin,218
1883,56,Wyoming,7
1884,01,Alabama,2
1884,02,Alaska,1
1884,04,Arizona,26
1884,06,California,215
1884,08,Colorado,28
1884,09,Connecticut,24
1884,10,Delaware,5
1884,12,Florida,8
1884,15,Hawaii,1
1884,17,Illinois,22
1884,18,Indiana,125
1884,19,Iowa,62
1884,20,Kansas,111
1884,21,Kentucky,24
1884,22,Louisiana,35
1884,23,Maine,11
1884,25,Massachusetts,56
1884,26,Michigan,31
1884,27,Minnesota,125
1884,28,Mississippi,120
1884,29,Missouri,62
1884,30,Montana,27
1884,31,Nebraska,30
1884,32,Nevada,31
1884,33,New Hampshire,5
1884,34,New Jersey,52
1884,35,New Mexico,8
1884,36,New York,320
1884,37,North Carolina,2
1884,38,North Dakota,10
1884,39,Ohio,161
1884,41,Oregon,47
1884,42,Pennsylvania,340
1884,44,Rhode Island,3
1884,45,South Carolina,3
1884,46,South Dakota,14
1884,47,Tennessee,3
1884,48,Texas,24
1884,49,Utah,17
1884,51,Virginia,2
1884,53,Washington,38
1884,54,West Virginia,8
1884,55,Wisconsin,219
1884,56,Wyoming,7
1885,01,Alabama,2
1885,02,Alaska,1
1885,04,Arizona,13
1885,06,California,158
1885,08,Colorado,23
1885,09,Connecticut,18
1885,10,Delaware,5
1885,12,Florida,6
1885,15,Hawaii,1
1885,17,Illinois,21
1885,18,Indiana,100
1885,19,Iowa,44
1885,20,Kansas,55
1885,21,Kentucky,3
1885,22,Louisiana,31
1885,23,Maine,5
1885,25,Massachusetts,51
1885,26,Michigan,30
1885,27,Minnesota,97
1885,28,Mississippi,100
1885,29,Missouri,52
1885,30,Montana,17
1885,31,Nebraska,22
1885,32,Nevada,19
1885,33,New Hampshire,5
1885,34,New Jersey,44
1885,35,New Mexico,6
1885,36,New York,275
1885,38,North Dakota,7
1885,39,Ohio,130
1885,41,Oregon,32
1885,42,Pennsylvania,262
1885,44,Rhode Island,3
1885,45,South Carolina,1
1885,46,South Dakota,8
1885,47,Tennessee,3
1885,48,Texas,9
1885,49,Utah,10
1885,51,Virginia,2
1885,53,Washington,32
1885,54,West Virginia,6
1885,55,Wisconsin,186
1885,56,Wyoming,4
1886,01,Alabama,1
1886,02,Alaska,1
1886,04,Arizona,11
1886,06,California,158
1886,08,Colorado,21
1886,09,Connecticut,18
1886,10,Delaware,5
1886,12,Florida,6
1886,15,Hawaii,1
1886,17,Illinois,32
1886,18,Indiana,107
1886,19,Iowa,44
1886,20,Kansas,52
1886,21,Kentucky,2
1886,22,Louisiana,30
1886,23,Maine,5
1886,25,Massachusetts,51
1886,26,Michigan,31
1886,27,Minnesota,99
1886,28,Mississippi,100
1886,29,Missouri,52
1886,30,Montana,17
1886,31,Nebraska,22
1886,32,Nevada,19
1886,33,New Hampshire,5
1886,34,New Jersey,45
1886,35,New Mexico,6
1886,36,New York,275
1886,38,North Dakota,7
1886,39,Ohio,131
1886,41,Oregon,39
1886,42,Pennsylvania,264
1886,44,Rhode Island,3
1886,45,South Carolina,1
1886,46,South Dakota,8
1886,47,Tennessee,3
1886,48,Texas,9
1886,49,Utah,11
1886,51,Virginia,2
1886,53,Washington,41
1886,54,West Virginia,6
1886,55,Wisconsin,184
1886,56,Wyoming,4
1887,01,Alabama,1
1887,02,Alaska,1
1887,04,Arizona,10
1887,06,California,158
1887,08,Colorado,22
1887,09,Connecticut,19
1887,10,Delaware,5
1887,12,Florida,6
1887,15,Hawaii,1
1887,17,Illinois,32
1887,18,Indiana,109
1887,19,Iowa,45
1887,20,Kansas,50
1887,21,Kentucky,2
1887,22,Louisiana,30
1887,23,Maine,5
1887,25,Massachusetts,51
1887,26,Michigan,30
1887,27,Minnesota,99
1887,28,Mississippi,99
1887,29,Missouri,53
1887,30,Montana,17
1887,31,Nebraska,22
1887,32,Nevada,18
1887,33,New Hampshire,5
1887,34,New Jersey,46
1887,35,New Mexico,6
1887,36,New York,277
1887,38,North Dakota,7
1887,39,Ohio,131
1887,41,Oregon,38
1887,42,Pennsylvania,269
1887,44,Rhode Island,3
1887,45,South Carolina,1
1887,46,South Dakota,8
1887,47,Tennessee,3
1887,48,Texas,9
1887,49,Utah,11
1887,51,Virginia,2
1887,53,Washington,41
1887,54,West Virginia,6
1887,55,Wisconsin,180
1887,56,Wyoming,5
1888,01,Alabama,2
1888,02,Alaska,3
1888,04,Arizona,11
1888,06,California,164
1888,08,Colorado,24
1888,09,Connecticut,20
1888,10,Delaware,5
1888,12,Florida,6
1888,15,Hawaii,2
1888,17,Illinois,35
1888,18,Indiana,120
1888,19,Iowa,48
1888,20,Kansas,50
1888,21,Kentucky,2
1888,22,Louisiana,31
1888,23,Maine,7
1888,25,Massachusetts,51
1888,26,Michigan,31
1888,27,Minnesota,106
1888,28,Mississippi,109
1888,29,Missouri,62
1888,30,Montana,19
1888,31,Nebraska,25
1888,32,Nevada,20
1888,33,New Hampshire,5
1888,34,New Jersey,51
1888,35,New Mexico,8
1888,36,New York,290
1888,38,North Dakota,9
1888,39,Ohio,140
1888,41,Oregon,37
1888,42,Pennsylvania,297
1888,44,Rhode Island,3
1888,45,South Carolina,1
1888,46,South Dakota,10
1888,47,Tennessee,4
1888,48,Texas,9
1888,49,Utah,12
1888,51,Virginia,2
1888,53,Washington,32
1888,54,West Virginia,7
1888,55,Wisconsin,189
1888,56,Wyoming,5
1889,01,Alabama,3
1889,02,Alaska,3
1889,04,Arizona,6
1889,06,California,146
1889,08,Colorado,23
1889,09,Connecticut,20
1889,10,Delaware,5
1889,12,Florida,5
1889,15,Hawaii,3
1889,17,Illinois,36
1889,18,Indiana,111
1889,19,Iowa,46
1889,20,Kansas,28
1889,21,Kentucky,1
1889,22,Louisiana,29
1889,23,Maine,8
1889,25,Massachusetts,45
1889,26,Michigan,30
1889,27,Minnesota,101
1889,28,Mississippi,103
1889,29,Missouri,56
1889,30,Montana,15
1889,31,Nebraska,23
1889,32,Nevada,16
1889,33,New Hampshire,5
1889,34,New Jersey,42
1889,35,New Mexico,7
1889,36,New York,282
1889,38,North Dakota,12
1889,39,Ohio,134
1889,41,Oregon,43
1889,42,Pennsylvania,261
1889,44,Rhode Island,3
1889,45,South Carolina,1
1889,46,South Dakota,9
1889,47,Tennessee,4
1889,48,Texas,9
1889,49,Utah,9
1889,51,Virginia,2
1889,53,Washington,31
1889,54,West Virginia,8
1889,55,Wisconsin,178
1889,56,Wyoming,5
1890,01,Alabama,5
1890,02,Alaska,3
1890,04,Arizona,5
1890,06,California,156
1890,08,Colorado,28
1890,09,Connecticut,21
1890,10,Delaware,5
1890,12,Florida,7
1890,15,Hawaii,3
1890,17,Illinois,37
1890,18,Indiana,117
1890,19,Iowa,48
1890,20,Kansas,28
1890,21,Kentucky,1
1890,22,Louisiana,29
1890,23,Maine,9
1890,25,Massachusetts,45
1890,26,Michigan,32
1890,27,Minnesota,105
1890,28,Mississippi,104
1890,29,Missouri,60
1890,30,Montana,19
1890,31,Nebraska,25
1890,32,Nevada,16
1890,33,New Hampshire,5
1890,34,New Jersey,50
1890,35,New Mexico,7
1890,36,New York,292
1890,38,North Dakota,1
1890,39,Ohio,137
1890,41,Oregon,42
1890,42,Pennsylvania,276
1890,44,Rhode Island,4
1890,45,South Carolina,1
1890,46,South Dakota,5
1890,47,Tennessee,4
1890,48,Texas,12
1890,49,Utah,10
1890,51,Virginia,4
1890,53,Washington,38
1890,54,West Virginia,8
1890,55,Wisconsin,181
1890,56,Wyoming,7
1891,01,Alabama,5
1891,02,Alaska,4
1891,04,Arizona,3
1891,06,California,148
1891,08,Colorado,28
1891,09,Connecticut,20
1891,10,Delaware,5
1891,12,Florida,7
1891,15,Hawaii,5
1891,17,Illinois,31
1891,18,Indiana,122
1891,19,Iowa,47
1891,20,Kansas,27
1891,21,Kentucky,1
1891,22,Louisiana,30
1891,23,Maine,7
1891,25,Massachusetts,41
1891,26,Michigan,33
1891,27,Minnesota,109
1891,28,Mississippi,98
1891,29,Missouri,59
1891,30,Montana,21
1891,31,Nebraska,26
1891,32,Nevada,15
1891,33,New Hampshire,5
1891,34,New Jersey,47
1891,35,New Mexico,4
1891,36,New York,292
1891,38,North Dakota,1
1891,39,Ohio,128
1891,41,Oregon,33
1891,42,Pennsylvania,251
1891,44,Rhode Island,4
1891,45,South Carolina,1
1891,46,South Dakota,4
1891,47,Tennessee,4
1891,48,Texas,12
1891,49,Utah,10
1891,51,Virginia,5
1891,53,Washington,35
1891,54,West Virginia,6
1891,55,Wisconsin,179
1891,56,Wyoming,6
1892,01,Alabama,5
1892,02,Alaska,4
1892,04,Arizona,4
1892,06,California,126
1892,08,Colorado,22
1892,09,Connecticut,18
1892,10,Delaware,5
1892,12,Florida,6
1892,15,Hawaii,5
1892,17,Illinois,26
1892,18,Indiana,115
1892,19,Iowa,44
1892,20,Kansas,25
